objectid,labid,sampleid,sampletype,sizefraction,particleid,morphology,color,photoid,chemicalid,polymerid,plastic,comments,length,width,timeimagesmeasurements,instrumenttype,microscopy,nilered,chemicalid_method
28898,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_25,Sphere,White,C_CW_3_aboGe500_25,Not measured,NA,NA,,0.432,0.427,2,FTIR,Y,NA,FTIR
28899,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_26,Sphere,White,C_CW_3_aboGe500_26,Not measured,NA,NA,,0.916,0.894,2,FTIR,Y,NA,FTIR
28900,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_27,Sphere,Green,C_CW_3_aboGe500_27,HDPE,PE,Y,,0.698,0.654,2,FTIR,Y,NA,FTIR
28901,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_28,Fragment,White,C_CW_3_aboGe500_28,HDPE,PE,Y,,0.819,0.552,2,FTIR,Y,NA,FTIR
28902,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_29,Fragment,White,C_CW_3_aboGe500_29,Not measured,NA,NA,,0.287,0.244,2,FTIR,Y,NA,FTIR
28903,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_30,Sphere,White,C_CW_3_aboGe500_30,Not measured,NA,NA,,0.399,0.401,2,FTIR,Y,NA,FTIR
28904,C,C_CW_3,CW,>500 um,C_CW_3_aboGe500_31,Sphere,White,C_CW_3_aboGe500_31,Not measured,NA,NA,,0.454,0.449,2,FTIR,Y,NA,FTIR
28905,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_1,Fiber,Blue,C_CW_3_212-500_1,Cellulose,Cellulose,N,,0.664,0.017,4,FTIR,Y,NA,FTIR
28906,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_2,Fiber,Multicolor,C_CW_3_212-500_2,Not measured,NA,NA,,0.406,0.016,4,FTIR,Y,NA,FTIR
28907,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_3,Fiber,Brown,C_CW_3_212-500_3,Not measured,NA,NA,,1.297,0.013,4,FTIR,Y,NA,FTIR
28908,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_4,Film,Clear,C_CW_3_212-500_4,Cellulose,Cellulose,N,,0.395,0.392,4,FTIR,Y,NA,FTIR
28909,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_5,Film,Clear,C_CW_3_212-500_5,Cellulose,Cellulose,N,,0.353,0.186,4,FTIR,Y,NA,FTIR
28910,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_6,Film,Clear,C_CW_3_212-500_6,Not measured,NA,NA,,0.269,0.196,4,FTIR,Y,NA,FTIR
28911,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_7,Fragment,White,C_CW_3_212-500_7,HDPE,PE,Y,,0.518,0.405,4,FTIR,Y,NA,FTIR
28912,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_8,Fragment,White,C_CW_3_212-500_8,Not measured,NA,NA,,0.327,0.299,4,FTIR,Y,NA,FTIR
28913,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_9,Fragment,Clear,C_CW_3_212-500_9,Not measured,NA,NA,,0.451,0.172,4,FTIR,Y,NA,FTIR
28914,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_10,Fragment,White,C_CW_3_212-500_10,PETE,PET,Y,,0.445,0.365,4,FTIR,Y,NA,FTIR
28915,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_11,Fiber,Red,C_CW_3_212-500_11,Cellulose,Cellulose,N,,1.441,0.02,4,FTIR,Y,NA,FTIR
28916,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_12,Sphere,White,C_CW_3_212-500_12,HDPE,PE,Y,,0.45,0.44,4,FTIR,Y,NA,FTIR
28917,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_13,Sphere,White,C_CW_3_212-500_13,Not measured,NA,NA,,0.412,0.408,4,FTIR,Y,NA,FTIR
28918,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_14,Sphere,White,C_CW_3_212-500_14,Not measured,NA,NA,,0.426,0.416,4,FTIR,Y,NA,FTIR
28919,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_15,Fiber,Blue,C_CW_3_212-500_15,Not measured,NA,NA,,0.153,0.019,4,FTIR,Y,NA,FTIR
28920,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_16,Fragment,Clear,C_CW_3_212-500_16,Not measured,NA,NA,,0.343,0.269,4,FTIR,Y,NA,FTIR
28921,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_17,Film,Clear,C_CW_3_212-500_17,Not measured,NA,NA,,0.308,0.173,4,FTIR,Y,NA,FTIR
28922,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_18,Fiber,Orange,C_CW_3_212-500_18,PETE,PET,Y,,1.249,0.025,4,FTIR,Y,NA,FTIR
28923,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_19,Fragment,White,C_CW_3_212-500_19,Not measured,NA,NA,,0.338,0.275,4,FTIR,Y,NA,FTIR
28924,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_20,Fragment,Clear,C_CW_3_212-500_20,Not measured,NA,NA,,0.439,0.246,4,FTIR,Y,NA,FTIR
28925,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_21,Fragment,White,C_CW_3_212-500_21,PETE,PET,Y,,0.258,0.212,4,FTIR,Y,NA,FTIR
28926,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_22,Sphere,Green,C_CW_3_212-500_22,Not measured,NA,NA,,0.335,0.335,4,FTIR,Y,NA,FTIR
28927,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_23,Fiber,Red,C_CW_3_212-500_23,Not measured,NA,NA,,1.274,0.023,4,FTIR,Y,NA,FTIR
28928,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_24,Film,Clear,C_CW_3_212-500_24,Not measured,NA,NA,,0.641,0.185,4,FTIR,Y,NA,FTIR
28929,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_25,Fiber bundle,White,C_CW_3_212-500_25,Cellulose,Cellulose,N,,0.649,0.294,4,FTIR,Y,NA,FTIR
28930,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_26,Film,Clear,C_CW_3_212-500_26,Not measured,NA,NA,,0.23,0.189,4,FTIR,Y,NA,FTIR
28931,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_27,Fiber,Red,C_CW_3_212-500_27,Not measured,NA,NA,,0.964,0.015,4,FTIR,Y,NA,FTIR
28932,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_28,Fiber bundle,White,C_CW_3_212-500_28,Not measured,NA,NA,,0.371,0.245,4,FTIR,Y,NA,FTIR
28933,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_29,Fiber,Orange,C_CW_3_212-500_29,PETE,PET,Y,,2.202,0.021,4,FTIR,Y,NA,FTIR
28934,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_30,Fiber,Blue,C_CW_3_212-500_30,Not measured,NA,NA,,0.267,0.022,4,FTIR,Y,NA,FTIR
28935,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_31,Fiber,Blue,C_CW_3_212-500_31,Not measured,NA,NA,,0.166,0.011,4,FTIR,Y,NA,FTIR
28936,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_32,Sphere,Green,C_CW_3_212-500_32,HDPE,PE,Y,,0.345,0.34,4,FTIR,Y,NA,FTIR
28937,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_33,Sphere,White,C_CW_3_212-500_33,Not measured,NA,NA,,0.433,0.43,4,FTIR,Y,NA,FTIR
28938,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_34,Fragment,White,C_CW_3_212-500_34,PETE,PET,Y,,0.358,0.293,4,FTIR,Y,NA,FTIR
28939,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_35,Fiber,Red,C_CW_3_212-500_35,Not measured,NA,NA,,1.209,0.014,4,FTIR,Y,NA,FTIR
28940,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_36,Fragment,Clear,C_CW_3_212-500_36,HDPE,PE,Y,,0.818,0.646,4,FTIR,Y,NA,FTIR
28941,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_37,Fragment,White,C_CW_3_212-500_37,Not measured,NA,NA,,0.31,0.251,4,FTIR,Y,NA,FTIR
28942,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_38,Sphere,White,C_CW_3_212-500_38,HDPE,PE,Y,,0.436,0.429,4,FTIR,Y,NA,FTIR
28943,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_39,Sphere,White,C_CW_3_212-500_39,Not measured,NA,NA,,0.444,0.415,4,FTIR,Y,NA,FTIR
28944,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_40,Fragment,White,C_CW_3_212-500_40,Not measured,NA,NA,,0.276,0.247,4,FTIR,Y,NA,FTIR
28945,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_41,Sphere,White,C_CW_3_212-500_41,Not measured,NA,NA,,0.44,0.436,4,FTIR,Y,NA,FTIR
28946,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_42,Fragment,Green,C_CW_3_212-500_42,HDPE,PE,Y,,0.186,0.172,4,FTIR,Y,NA,FTIR
28947,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_43,Sphere,Clear,C_CW_3_212-500_43,HDPE,PE,Y,,0.5,0.43,4,FTIR,Y,NA,FTIR
28948,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_44,Fragment,White,C_CW_3_212-500_44,Not measured,NA,NA,,0.29,0.262,4,FTIR,Y,NA,FTIR
28949,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_45,Sphere,White,C_CW_3_212-500_45,HDPE,PE,Y,,0.488,0.482,4,FTIR,Y,NA,FTIR
28950,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_46,Sphere,White,C_CW_3_212-500_46,Not measured,NA,NA,,0.436,0.433,4,FTIR,Y,NA,FTIR
28951,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_47,Fragment,White,C_CW_3_212-500_47,Not measured,NA,NA,,0.277,0.269,4,FTIR,Y,NA,FTIR
28952,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_48,Foam,Clear,C_CW_3_212-500_48,Not measured,NA,NA,,1.074,0.143,4,FTIR,Y,NA,FTIR
28953,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_49,Sphere,Green,C_CW_3_212-500_49,HDPE,PE,Y,,0.339,0.335,4,FTIR,Y,NA,FTIR
28954,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_50,Sphere,White,C_CW_3_212-500_50,Not measured,NA,NA,,0.44,0.429,4,FTIR,Y,NA,FTIR
28955,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_51,Fiber,Red,C_CW_3_212-500_51,Cellulose,Cellulose,N,,1.353,0.018,4,FTIR,Y,NA,FTIR
28956,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_52,Fiber bundle,White,C_CW_3_212-500_52,Cellulose,Cellulose,N,,0.453,0.368,4,FTIR,Y,NA,FTIR
28957,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_53,Fragment,White,C_CW_3_212-500_53,Not measured,NA,NA,,0.315,0.214,4,FTIR,Y,NA,FTIR
28958,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_54,Fragment,White,C_CW_3_212-500_54,Not measured,NA,NA,,0.415,0.236,4,FTIR,Y,NA,FTIR
28959,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_55,Fragment,White,C_CW_3_212-500_55,Not measured,NA,NA,,0.315,0.214,4,FTIR,Y,NA,FTIR
28960,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_56,Fragment,White,C_CW_3_212-500_56,Not measured,NA,NA,,0.23,0.167,4,FTIR,Y,NA,FTIR
28961,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_57,Fragment,White,Eot foFEd,Not measured,NA,NA,Lost,-88,-88,-88,FTIR,Y,NA,FTIR
28962,C,C_CW_3,CW,212-500 um,C_CW_3_212-500_58,Fragment,White,Eot foFEd,Not measured,NA,NA,Lost,-88,-88,-88,FTIR,Y,NA,FTIR
28963,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_1,Sphere,Clear,C_CW_3_20-212_1,Not measured,NA,NA,,0.145,0.134,4,FTIR,Y,NA,FTIR
28964,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_2,Fiber,Orange,C_CW_3_20-212_2,Not measured,NA,NA,,0.73,0.013,4,FTIR,Y,NA,FTIR
28965,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_3,Fiber,Red,C_CW_3_20-212_3,Not measured,NA,NA,,0.665,0.022,4,FTIR,Y,NA,FTIR
28966,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_4,Fiber bundle,White,C_CW_3_20-212_4,Not measured,NA,NA,,0.247,0.208,4,FTIR,Y,NA,FTIR
28967,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_5,Film,Clear,C_CW_3_20-212_5,Not measured,NA,NA,,0.217,0.187,4,FTIR,Y,NA,FTIR
28968,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_6,Film,Clear,C_CW_3_20-212_6,Cellulose,Cellulose,N,,0.333,0.204,4,FTIR,Y,NA,FTIR
28969,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_7,Fiber bundle,White,C_CW_3_20-212_7,Cellulose,Cellulose,N,,1.121,0.206,4,FTIR,Y,NA,FTIR
28970,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_8,Fiber bundle,White,C_CW_3_20-212_8,Not measured,NA,NA,,0.307,0.114,4,FTIR,Y,NA,FTIR
28971,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_9,Fragment,White,C_CW_3_20-212_9,PVC,PVC,Y,,0.133,0.117,4,FTIR,Y,NA,FTIR
28972,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_10,Film,Clear,C_CW_3_20-212_10,Not measured,NA,NA,,0.214,0.157,4,FTIR,Y,NA,FTIR
28973,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_11,Fiber bundle,Clear,C_CW_3_20-212_11,Not measured,NA,NA,,0.414,0.052,4,FTIR,Y,NA,FTIR
28974,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_12,Fiber,Brown,C_CW_3_20-212_12,Cellulose,Cellulose,N,,0.75,0.009,4,FTIR,Y,NA,FTIR
28975,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_13,Fiber,Brown,C_CW_3_20-212_13,Cellulose,Cellulose,N,,1.194,0.01,4,FTIR,Y,NA,FTIR
28976,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_14,Fiber bundle,Clear,C_CW_3_20-212_14,Not measured,NA,NA,,0.39,0.158,4,FTIR,Y,NA,FTIR
28977,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_15,Film,Clear,C_CW_3_20-212_15,Not measured,NA,NA,,0.357,0.127,4,FTIR,Y,NA,FTIR
28978,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_16,Fragment,Clear,C_CW_3_20-212_16,Not measured,NA,NA,Broke apart,0.18,0.078,4,FTIR,Y,NA,FTIR
28979,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_17,Film,Blue,C_CW_3_20-212_17,Not measured,NA,NA,,0.134,0.067,4,FTIR,Y,NA,FTIR
28980,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_18,Fiber,Orange,C_CW_3_20-212_18,PETE,PET,Y,,1.517,0.021,4,FTIR,Y,NA,FTIR
28981,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_19,Fiber bundle,Clear,C_CW_3_20-212_19,Cellulose,Cellulose,N,,2.04,0.434,4,FTIR,Y,NA,FTIR
28982,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_20,Fragment,Brown,C_CW_3_20-212_20,Not measured,NA,NA,,0.085,0.057,4,FTIR,Y,NA,FTIR
28983,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_21,Film,Brown,C_CW_3_20-212_21,Not measured,NA,NA,,0.392,0.03,4,FTIR,Y,NA,FTIR
28984,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_22,Fragment,Clear,C_CW_3_20-212_22,Not measured,NA,NA,,0.6,0.147,4,FTIR,Y,NA,FTIR
28985,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_23,Film,Clear,C_CW_3_20-212_23,Not measured,NA,NA,,0.245,0.199,4,FTIR,Y,NA,FTIR
28986,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_24,Film,Clear,C_CW_3_20-212_24,Not measured,NA,NA,,0.371,0.196,4,FTIR,Y,NA,FTIR
28987,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_25,Fiber,Orange,C_CW_3_20-212_25,Not measured,NA,NA,,1.233,0.015,4,FTIR,Y,NA,FTIR
28988,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_26,Fiber bundle,Clear,C_CW_3_20-212_26,Not measured,NA,NA,,0.742,0.226,4,FTIR,Y,NA,FTIR
28989,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_27,Fragment,White,C_CW_3_20-212_27,Not measured,NA,NA,,0.164,0.108,4,FTIR,Y,NA,FTIR
28990,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_28,Sphere,Clear,C_CW_3_20-212_28,Not measured,NA,NA,,0.131,0.13,4,FTIR,Y,NA,FTIR
28991,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_29,Fiber,Red,C_CW_3_20-212_29,Not measured,NA,NA,,0.638,0.012,4,FTIR,Y,NA,FTIR
28992,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_30,Fiber,Black,C_CW_3_20-212_30,Not measured,NA,NA,,0.116,0.019,4,FTIR,Y,NA,FTIR
28993,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_31,Fragment,Clear,C_CW_3_20-212_31,Not measured,NA,NA,,0.208,0.156,4,FTIR,Y,NA,FTIR
28994,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_32,Film,Clear,C_CW_3_20-212_32,Not measured,NA,NA,,0.24,0.164,4,FTIR,Y,NA,FTIR
28995,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_33,Fiber,Blue,C_CW_3_20-212_33,Not measured,NA,NA,,0.451,0.025,4,FTIR,Y,NA,FTIR
28996,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_34,Fragment,Clear,C_CW_3_20-212_34,Not measured,NA,NA,,0.513,0.341,4,FTIR,Y,NA,FTIR
28997,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_35,Fiber,Orange,C_CW_3_20-212_35,PETE,PET,Y,,1.214,0.02,4,FTIR,Y,NA,FTIR
28998,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_36,Fiber,Brown,C_CW_3_20-212_36,Not measured,NA,NA,,0.641,0.012,4,FTIR,Y,NA,FTIR
28999,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_37,Fragment,Brown,C_CW_3_20-212_37,Not measured,NA,NA,,0.156,0.084,4,FTIR,Y,NA,FTIR
29000,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_38,Fiber,Black,C_CW_3_20-212_38,Not measured,NA,NA,,0.484,0.015,4,FTIR,Y,NA,FTIR
29001,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_39,Fiber,Black,C_CW_3_20-212_39,Not measured,NA,NA,,0.473,0.012,4,FTIR,Y,NA,FTIR
29002,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_40,Fiber,Blue,C_CW_3_20-212_40,Not measured,NA,NA,,0.669,0.014,4,FTIR,Y,NA,FTIR
29003,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_41,Sphere,Clear,C_CW_3_20-212_41,HDPE,PE,Y,,0.137,0.134,4,FTIR,Y,NA,FTIR
29004,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_42,Fiber,Orange,C_CW_3_20-212_42,Not measured,NA,NA,,0.936,0.025,4,FTIR,Y,NA,FTIR
29005,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_43,Fiber,Red,C_CW_3_20-212_43,Not measured,NA,NA,,0.578,0.02,4,FTIR,Y,NA,FTIR
29006,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_44,Sphere,Clear,C_CW_3_20-212_44,HDPE,PE,Y,,0.147,0.143,4,FTIR,Y,NA,FTIR
29007,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_45,Fiber,Red,C_CW_3_20-212_45,Cellulose,Cellulose,N,,0.592,0.018,4,FTIR,Y,NA,FTIR
29008,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_46,Fiber,Red,C_CW_3_20-212_46,Cellulose,Cellulose,N,,1.443,0.025,4,FTIR,Y,NA,FTIR
29009,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_47,Fiber,Red,C_CW_3_20-212_47,Not measured,NA,NA,,0.255,0.022,4,FTIR,Y,NA,FTIR
29010,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_48,Fiber,Blue,C_CW_3_20-212_48,Not measured,NA,NA,,0.792,0.018,4,FTIR,Y,NA,FTIR
29011,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_49,Fiber,Red,C_CW_3_20-212_49,Not measured,NA,NA,,0.991,0.022,4,FTIR,Y,NA,FTIR
29012,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_50,Film,Clear,C_CW_3_20-212_50,Cellulose,Cellulose,N,,0.419,0.13,4,FTIR,Y,NA,FTIR
29013,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_51,Film,Clear,C_CW_3_20-212_51,Not measured,NA,NA,,0.335,0.14,4,FTIR,Y,NA,FTIR
29014,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_52,Fiber,Brown,C_CW_3_20-212_52,Not measured,NA,NA,,0.352,0.021,4,FTIR,Y,NA,FTIR
29015,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_53,Fiber,Black,C_CW_3_20-212_53,PETE,PET,Y,,0.14367,0.02,4,FTIR,Y,NA,FTIR
29016,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_54,Fiber,Red,C_CW_3_20-212_54,Not measured,NA,NA,,1.15226,0.02,4,FTIR,Y,NA,FTIR
29017,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_55,Fragment,Yellow,C_CW_3_20-212_55,Wool,Natural,N,,1.06052,0.018,4,FTIR,Y,NA,FTIR
29018,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_56,Fiber,Blue,C_CW_3_20-212_56,Not measured,NA,NA,,0.19031,0.018,4,FTIR,Y,NA,FTIR
29019,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_57,Fiber,Blue,C_CW_3_20-212_57,Cellulose,Cellulose,N,,0.98938,0.01,4,FTIR,Y,NA,FTIR
29020,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_58,Fiber,Red,C_CW_3_20-212_58,Not measured,NA,NA,,0.30025,0.022,4,FTIR,Y,NA,FTIR
29021,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_59,Fiber,Blue,C_CW_3_20-212_59,Not measured,NA,NA,,0.246,0.008,4,FTIR,Y,NA,FTIR
29022,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_60,Film,Yellow,C_CW_3_20-212_60,Not measured,NA,NA,,0.721,0.05051,4,FTIR,Y,NA,FTIR
29023,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_61,Fiber,Multicolor,C_CW_3_20-212_61,Not measured,NA,NA,,0.539,0.029,4,FTIR,Y,NA,FTIR
29024,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_62,Fiber,Yellow,C_CW_3_20-212_62,Not measured,NA,NA,,0.49375,0.018,4,FTIR,Y,NA,FTIR
29025,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_63,Fiber,Black,C_CW_3_20-212_63,Not measured,NA,NA,,1.0803,0.021,4,FTIR,Y,NA,FTIR
29026,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_64,Fiber,Red,Eot foFEd,Not measured,NA,NA,Lost,-88,-88,-88,FTIR,Y,NA,FTIR
29027,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_65,Fiber,Red,Eot foFEd,Not measured,NA,NA,Lost,-88,-88,-88,FTIR,Y,NA,FTIR
29028,C,C_CW_3,CW,20-212 um,C_CW_3_20-212_66,Fiber,Blue,Eot foFEd,Not measured,NA,NA,Lost,-88,-88,-88,FTIR,Y,NA,FTIR
29029,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_1,Sphere,Clear,C_CW_4_aboGe500_1,Not measured,NA,NA,,0.508,0.508,2,FTIR,Y,NA,FTIR
29030,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_2,Sphere,Green,C_CW_4_aboGe500_2,Not measured,NA,NA,,0.30815,0.31,2,FTIR,Y,NA,FTIR
29031,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_3,Fiber,Blue,C_CW_4_aboGe500_3,Not measured,NA,NA,,0.21236,0.01,2,FTIR,Y,NA,FTIR
29032,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_4,Film,Yellow,C_CW_4_aboGe500_4,Cellulose,Cellulose,N,,0.91118,0.06,2,FTIR,Y,NA,FTIR
29033,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_5,Film,Brown,C_CW_4_aboGe500_5,Cellulose,Cellulose,N,,0.67103,0.018,2,FTIR,Y,NA,FTIR
29034,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_6,Fragment,Clear,C_CW_4_aboGe500_6,Cellulose,Cellulose,N,,0.42985,0.11963,2,FTIR,Y,NA,FTIR
29035,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_7,Fragment,Clear,C_CW_4_aboGe500_7,Not measured,NA,NA,,0.77524,0.14795,2,FTIR,Y,NA,FTIR
29036,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_8,Film,Clear,C_CW_4_aboGe500_8,Not measured,NA,NA,,0.27867,0.16272,2,FTIR,Y,NA,FTIR
29037,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_9,Fiber,Clear,C_CW_4_aboGe500_9,Cellulose,Cellulose,N,,0.68445,0.022,2,FTIR,Y,NA,FTIR
29038,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_10,Fiber,Blue,C_CW_4_aboGe500_10,Cellulose/Fiber viscose,Cellulose,N,,0.59295,0.017,2,FTIR,Y,NA,FTIR
29039,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_11,Fiber,Blue,C_CW_4_aboGe500_11,Not measured,NA,NA,,0.48268,0.011,2,FTIR,Y,NA,FTIR
29040,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_12,Film,Brown,C_CW_4_aboGe500_12,Cellulose,Cellulose,N,,0.88479,0.027,2,FTIR,Y,NA,FTIR
29041,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_13,Fiber,Black,C_CW_4_aboGe500_13,Cellulose,Cellulose,N,,0.81462,0.02,2,FTIR,Y,NA,FTIR
29042,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_14,Fiber,Clear,C_CW_4_aboGe500_14,Cellulose,Cellulose,N,,1.53083,0.031,2,FTIR,Y,NA,FTIR
29043,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_15,Fragment,Yellow,C_CW_4_aboGe500_15,Cellulose,Cellulose,N,,0.19976,0.05909,2,FTIR,Y,NA,FTIR
29044,C,C_CW_4,CW,>500 um,C_CW_4_aboGe500_16,Film,Clear,C_CW_4_aboGe500_16,Cellulose,Cellulose,N,,0.352,0.223,2,FTIR,Y,NA,FTIR
